ADC0, ADC1
0042,0041
0041,0041
0041,0040
0043,0044
0041,0042
0038,0041
0041,0041
0041,0041
0041,0041
0041,0041
0041,0040
0041,0040
0040,0041
0040,0044
0040,0040
0040,0039
0039,0038
0040,0039
0041,0039
0042,0040
0036,0039
0039,0040
0040,0040
0040,0037
0041,0039
0040,0039
0039,0040
0039,0039
0040,0039
0039,0041
0039,0040
0041,0039
0040,0039
0040,0039
0040,0039
0041,0041
0041,0040
0040,0039
0039,0038
0040,0039
0041,0040
0040,0040
0039,0040
0040,0039
0038,0039
0039,0039
0041,0038
0038,0039
0038,0039
0038,0038
0038,0037
0038,0038
0049,0039
0038,0041
0040,0041
0023,0037
0039,0040
0038,0039
0039,0039
0037,0037
0038,0039
0038,0037
0039,0038
0036,0038
0039,0037
0039,0038
0038,0039
0039,0042
0039,0036
0035,0037
0038,0039
0037,0037
0038,0037
0037,0037
0036,0038
0045,0037
0036,0036
0037,0037
0037,0037
0036,0037
0038,0038
0038,0039
0038,0036
0038,0029
0038,0037
0039,0040
0038,0037
0037,0037
0037,0037
0037,0036
0037,0037
0035,0038
0039,0038
0040,0038
0038,0038
0037,0036
0039,0038
0035,0038
0037,0037
0036,0043
0037,0036
0039,0035
0040,0038
0037,0037
0038,0040
0038,0038
0037,0038
0034,0037
0039,0038
0038,0037
0038,0038
0037,0038
0037,0037
0035,0036
0038,0037
0038,0040
0037,0037
0039,0037
0037,0038
0038,0036
0040,0037
0035,0038
0037,0037
0033,0041
0037,0037
0044,0038
0038,0039
0038,0037
0039,0039
0039,0039
0039,0039
0040,0040
0040,0039
0032,0038
0036,0038
0038,0039
0038,0038
0038,0038
0039,0038
0042,0038
0041,0040
0049,0037
0038,0037
0040,0037
0038,0038
0039,0037
0038,0037
0038,0037
0036,0039
0040,0036
0038,0038
0036,0038
0036,0037
0050,0039
0038,0039
0038,0038
0038,0038
0038,0035
0038,0037
0037,0038
0038,0037
0038,0037
0040,0039
0038,0039
0038,0036
0040,0040
0039,0037
0042,0037
0037,0037
0037,0038
0037,0038
0038,0039
0037,0038
0037,0048
0037,0038
0049,0040
0039,0038
0037,0037
0038,0039
0038,0037
0038,0038
0039,0038
0037,0036
0039,0037
0039,0037
0039,0038
0038,0039
0035,0036
0036,0036
0039,0037
0037,0038
0037,0037
0037,0037
0036,0037
0037,0038
0037,0036
0039,0038
0037,0038
0035,0036
0049,0039
0039,0037
0037,0036
0037,0039
0035,0042
0037,0036
0039,0036
0040,0038
0034,0036
0037,0037
0037,0034
0037,0037
0037,0036
0034,0037
0038,0038
0035,0036
0037,0034
0036,0035
0039,0033
0037,0035
0040,0036
0035,0035
0036,0035
0036,0037
0037,0030
0032,0037
0029,0033
0035,0035
0035,0037
0036,0031
0035,0036
0035,0036
0035,0036
0035,0035
0036,0035
0034,0035
0034,0030
0035,0034
0037,0036
0035,0034
0036,0034
0035,0035
0041,0034
0034,0035
0036,0034
0033,0033
0035,0038
0036,0034
0033,0033
0035,0035
0034,0035
0033,0034
0035,0032
0033,0034
0037,0034
0033,0034
0035,0034
0034,0034
0035,0029
0035,0033
0033,0034
0035,0034
0037,0028
0035,0034
0038,0033
0033,0034
0033,0026
0033,0032
0034,0036
0033,0033
0033,0033
0034,0034
0033,0035
0033,0033
0034,0035
0033,0034
0035,0035
0035,0033
0032,0032
0033,0032
0041,0033
0034,0034
0034,0033
0036,0035
0035,0033
0032,0040
0035,0034
0033,0034
0034,0034
0034,0033
0033,0034
0033,0034
0034,0034
0031,0043
0034,0035
0033,0034
0035,0039
0033,0034
0037,0035
0034,0035
0033,0033
0033,0034
0035,0034
0034,0034
0033,0041
0035,0034
0040,0034
0036,0034
0035,0036
0035,0034
0036,0029
0034,0035
0034,0041
0034,0035
0034,0034
0035,0031
0032,0035
0034,0033
0033,0034
0036,0034
0032,0032
0033,0034
0032,0035
0033,0034
0034,0034
0035,0034
0034,0035
0034,0034
0035,0039
0034,0034
0035,0036
0035,0035
0036,0035
0035,0035
0035,0034
0036,0036
0035,0042
0036,0035
0032,0036
0035,0035
0037,0037
0035,0035
0037,0040
0035,0035
0038,0035
0037,0035
0035,0032
0035,0035
0035,0031
0036,0036
0035,0035
0036,0034
0035,0037
0035,0035
0037,0039
0034,0034
0035,0036
0035,0036
0036,0031
0034,0034
0036,0033
0036,0034
0035,0035
0035,0035
0033,0034
0035,0033
0036,0035
0032,0037
0035,0036
0036,0037
0035,0036
0035,0037
0037,0037
0037,0027
0032,0034
0035,0036
0035,0035
0034,0035
0035,0036
0036,0035
0036,0034
0034,0035
0036,0035
0038,0035
0033,0034
0036,0035
0035,0034
0036,0037
0037,0035
0035,0036
0035,0035
0033,0035
0035,0035
0036,0036
0037,0036
0037,0033
0035,0036
0035,0035
0035,0035
0037,0035
0031,0035
0036,0035
0035,0034
0036,0035
0035,0036
0037,0035
0035,0035
0031,0035
0035,0033
0035,0035
0035,0035
0033,0033
0035,0035
0026,0034
0034,0034
0034,0037
0034,0032
0035,0034
0034,0034
0040,0036
0034,0034
0034,0035
0035,0032
0033,0034
0034,0032
0034,0033
0034,0033
0031,0033
0033,0033
0033,0033
0034,0034
0035,0036
0034,0032
0027,0035
0034,0033
0041,0030
0033,0031
0034,0034
0033,0035
0033,0033
0034,0033
0033,0035
0034,0033
0034,0034
0035,0034
0042,0032
0034,0034
0030,0033
0033,0034
0032,0033
0034,0036
0035,0026
0033,0033
0034,0034
0036,0031
0036,0034
0032,0034
0032,0034
0035,0032
0036,0029
0035,0034
0035,0034
0033,0033
0041,0028
0031,0034
0034,0032
0032,0034
0034,0033
0033,0036
0034,0034
0035,0035
0035,0035
0035,0034
0046,0036
0032,0034
0034,0036
0034,0033
0042,0031
0033,0034
0031,0033
0033,0035
0038,0034
0033,0033
0034,0037
0032,0034
0033,0035
0035,0033
0034,0035
0036,0033
0035,0033
0035,0035
0033,0034
0034,0035
0035,0034
0034,0031
0033,0036
0034,0034
0034,0033
0034,0034
0034,0033
0033,0032
0034,0031
0035,0033
0031,0042
0033,0033
0040,0031
0030,0034
0031,0032
0033,0034
0028,0031
0033,0031
0032,0032
0032,0032
0030,0035
0033,0033
0033,0036
0034,0033
0033,0033
0032,0032
0032,0032
0032,0032
0032,0033
0030,0032
0027,0031
0033,0033
0030,0030
0033,0032
0033,0033
0032,0032
0032,0030
0031,0031
0033,0033
0032,0032
0032,0033
0032,0032
0032,0032
0033,0032
0034,0031
0032,0032
0032,0038
0034,0033
0032,0034
0032,0034
0033,0031
0033,0032
0035,0033
0032,0033
0032,0031
0032,0031
0032,0032
0031,0030
0031,0032
0030,0031
0031,0032
0032,0032
0032,0032
0031,0032
0033,0030
0032,0032
0029,0032
0031,0031
0031,0032
0033,0033
0031,0029
0034,0033
0032,0033
0033,0033
0034,0038
0032,0031
0035,0033
0033,0032
0036,0033
0034,0036
0033,0032
0034,0033
0034,0032
0032,0033
0031,0034
0033,0032
0035,0032
0031,0034
0034,0034
0033,0032
0032,0037
0033,0034
0034,0041
0034,0034
0035,0034
0036,0034
0038,0034
0033,0036
0036,0040
0035,0035
0035,0035
0035,0034
0035,0033
0034,0035
0035,0034
0036,0034
0032,0035
0035,0034
0036,0036
0036,0036
0036,0036
0034,0034
0033,0033
0036,0035
0034,0036
0036,0036
0034,0034
0036,0036
0036,0035
0040,0036
0036,0036
0036,0037
0035,0036
0038,0037
0037,0036
0038,0037
0039,0038
0036,0037
0036,0033
0038,0036
0037,0037
0034,0037
0038,0037
0036,0036
0037,0037
0038,0036
0037,0036
0037,0036
0037,0037
0036,0035
0037,0036
0036,0036
0035,0038
0037,0037
0036,0035
0037,0037
0038,0038
0036,0037
0037,0036
0035,0034
0036,0035
0034,0035
0034,0037
0036,0036
0035,0036
0036,0036
0038,0035
0035,0035
0035,0034
0035,0036
0036,0036
0036,0035
0030,0036
0036,0037
0037,0036
0035,0036
0034,0036
0035,0036
0036,0035
0036,0036
0035,0036
0037,0036
0036,0034
0035,0036
0034,0034
0036,0036
0036,0034
0036,0036
0034,0034
0034,0034
0036,0035
0034,0034
0036,0034
0036,0038
0035,0035
0033,0035
0034,0035
0036,0036
0032,0035
0035,0035
0035,0034
0034,0034
0037,0033
0036,0035
0038,0037
0036,0036
0039,0036
0036,0034
0037,0036
0039,0038
0036,0036
0037,0035
0037,0035
0036,0036
0038,0034
0037,0036
0037,0037
0035,0034
0035,0035
0035,0036
0034,0036
0036,0036
0036,0038
0036,0036
0037,0038
0039,0035
0039,0037
0037,0037
0035,0036
0038,0038
0037,0037
0037,0040
0038,0036
0038,0037
0038,0036
0036,0036
0037,0037
0036,0036
0035,0037
0037,0038
0038,0037
0034,0043
0037,0035
0036,0036
0036,0036
0037,0037
0038,0037
0037,0038
0036,0036
0037,0038
0037,0036
0036,0037
0036,0036
0039,0036
0037,0037
0036,0035
0035,0036
0035,0036
0037,0034
0036,0035
0038,0036
0036,0035
0035,0035
0036,0036
0036,0036
0036,0035
0037,0036
0035,0036
0036,0036
0036,0036
0036,0037
0036,0036
0036,0035
0034,0035
0034,0035
0036,0035
0035,0037
0036,0036
0036,0034
0036,0035
0037,0036
0037,0036
0038,0037
0037,0035
0036,0035
0037,0035
0034,0034
0036,0036
0037,0036
0035,0035
0035,0036
0035,0037
0037,0035
0036,0036
0036,0036
0036,0036
0037,0037
0037,0036
0035,0037
0037,0036
0037,0038
0037,0037
0038,0037
0036,0037
0035,0035
0037,0036
0036,0037
0036,0036
0037,0035
0036,0036
0037,0037
0036,0035
0036,0035
0037,0036
0036,0036
0036,0037
0036,0036
0035,0035
0034,0037
0037,0037
0036,0035
0037,0042
0039,0036
0036,0034
0038,0036
0037,0037
0038,0036
0037,0037
0038,0037
0037,0036
0035,0034
0037,0036
0037,0036
0037,0037
0037,0037
0037,0036
0038,0036
0036,0036
0048,0036
0037,0036
0036,0037
0037,0037
0038,0037
0037,0038
0036,0036
0037,0037
0038,0037
0038,0037
0037,0037
0038,0038
0038,0037
0037,0037
0038,0038
0038,0037
0037,0037
0039,0039
0039,0037
0037,0038
0037,0037
0037,0037
0035,0037
0036,0036
0034,0037
0037,0037
0037,0038
0037,0037
0036,0035
0037,0037
0035,0036
0036,0037
0037,0036
0037,0036
0037,0036
0038,0038
0037,0037
0036,0038
0038,0036
0037,0037
0037,0036
0036,0036
0037,0036
0037,0037
0037,0036
0035,0036
0036,0037
0035,0036
0032,0037
0036,0037
0037,0037
0036,0038
0036,0037
0035,0036
0037,0038
0037,0036
0037,0036
0037,0034
0038,0035
0037,0036
0038,0036
0036,0037
0036,0034
0036,0036
0042,0030
0038,0037
0037,0036
0037,0035
0036,0035
0036,0036
0038,0038
0037,0037
0034,0036
0037,0036
0038,0036
0036,0037
0037,0037
0036,0035
0037,0037
0038,0037
0037,0035
0036,0036
0037,0037
0037,0035
0038,0037
0037,0038
0037,0036
0037,0037
0037,0035
0038,0037
0038,0036
0037,0036
0037,0036
0036,0036
0034,0036
0035,0034
0037,0036
0035,0034
0037,0037
0036,0036
0036,0038
0037,0035
0036,0036
0037,0036
0037,0036
0035,0035
0035,0036
0037,0035
0034,0034
0036,0036
0035,0035
0033,0034
0036,0036
0035,0036
0036,0034
0036,0034
0034,0036
0034,0034
0034,0034
0035,0035
0036,0035
0036,0035
0036,0035
0036,0036
0036,0036
0036,0037
0037,0035
0035,0035
0036,0036
0036,0036
0036,0035
0036,0035
0036,0036
0036,0035
0036,0034
0036,0035
0034,0036
0037,0036
0038,0035
0037,0036
0037,0036
0033,0036
0036,0036
0037,0036
0027,0037
0036,0036
0035,0035
0033,0036
0037,0034
0037,0037
0037,0037
0036,0035
0036,0037
0036,0036
0037,0035
0036,0035
0036,0035
0036,0035
0035,0036
0036,0037
0033,0045
0036,0032
0036,0038
0036,0037
0036,0036
0036,0035
0036,0035
0034,0036
0037,0037
0037,0036
0037,0037
0035,0037
0037,0038
0038,0037
0037,0038
0039,0038
0036,0038
0039,0040
0038,0038
0038,0036
0040,0038
0038,0038
0039,0038
0038,0038
0037,0038
0041,0039
0039,0038
0041,0038
0036,0039
0038,0037
0039,0039
0039,0039
0039,0039
0039,0037
0039,0038
0039,0038
0039,0039
0039,0040
0041,0037
0039,0040
0040,0039
0041,0040
0041,0038
0041,0042
0040,0040
0040,0040
0041,0041
0041,0039
0040,0040
0040,0040
0039,0040
0041,0040
0040,0040
0041,0041
0040,0039
0037,0041
0040,0039
0039,0040
0039,0048
0039,0039
0039,0039
0032,0041
0040,0040
0041,0040
0037,0036
0040,0039
0039,0039
0039,0039
0039,0039
0051,0038
0040,0039
0037,0037
0039,0038
0039,0039
0040,0040
0039,0038
0037,0039
0039,0039
0037,0039
0038,0039
0038,0037
0038,0037
0038,0038
0039,0038
0036,0039
0037,0038
0038,0039
0037,0040
0039,0038
0048,0039
0039,0038
0041,0039
0039,0038
0041,0039
0040,0038
0037,0039
0040,0041
0038,0040
0039,0038
0039,0039
0039,0038
0037,0038
0039,0039
0039,0040
0037,0038
0041,0039
0038,0038
0038,0038
0040,0042
0042,0038
0038,0036
0040,0040
0039,0039
0040,0040
0040,0038
0039,0034
0039,0038
0039,0038
0037,0039
0038,0038
0039,0039
0039,0036
0039,0038
0040,0038
0039,0040
0039,0039
0038,0038
0039,0039
0042,0039
0038,0038
0039,0039
0037,0038
0038,0038
0041,0038
0040,0038
0038,0041
0039,0039
0040,0039
0042,0038
0042,0040
0040,0039
0040,0039
0039,0039
0038,0038
0039,0038
0038,0039
0038,0037
0037,0043
0037,0037
0039,0038
0038,0038
0034,0040
0037,0036
0035,0034
0037,0038
0037,0047
0037,0038
0036,0037
0038,0038
0037,0038
0038,0036
0045,0036
0037,0036
0036,0039
0036,0036
0039,0037
0037,0036
0034,0040
0036,0037
0037,0037
0036,0036
0036,0039
0036,0036
0042,0033
0037,0036
0038,0036
0037,0037
0038,0030
0036,0039
0037,0036
0036,0036
0040,0034
0037,0035
0034,0040
0036,0036
0036,0038
0037,0036
0036,0036
0033,0036
0037,0024
0037,0036
0037,0037
0038,0037
0037,0042
0036,0037
0034,0034
0036,0036
0036,0037
0036,0037
0037,0036
0036,0037
0038,0033
0038,0036
0028,0037
0034,0037
0036,0036
0036,0036
0036,0036
0036,0035
0035,0036
0036,0036
0043,0036
0036,0036
0037,0036
0038,0036
0036,0037
0037,0035
0037,0035
0037,0035
0035,0034
0036,0035
0036,0036
0035,0034
0035,0034
0036,0035
0036,0034
0036,0035
0040,0036
0035,0037
0035,0036
0037,0036
0036,0038
0036,0037
0037,0028
0038,0037
0039,0036
0038,0037
0037,0037
0038,0038
0037,0037
0037,0036
0040,0031
0038,0037
0039,0029
0037,0037
0040,0037
0038,0038
0037,0044
0039,0039
0039,0039
0038,0038
0041,0042
0040,0039
0038,0040
0036,0040
0039,0039
0038,0037
0039,0045
0040,0036
0039,0038
0037,0039
0040,0037
0039,0038
0039,0038
0038,0038
0038,0038
0037,0038
0038,0037
0034,0038
0039,0028
0039,0037
0038,0037
0038,0037
0037,0038
0037,0037
0038,0035
0039,0038
0036,0041
0039,0038
0038,0038
0039,0039
0033,0037
0037,0038
0039,0037
0037,0036
0037,0044
0036,0037
0035,0037
0037,0036
0037,0037
0032,0039
0039,0036
0041,0037
0039,0041
0037,0038
0036,0038
0038,0036
0038,0036
0038,0037
0036,0036
0037,0036
0037,0037
0039,0040
0037,0036
0038,0039
0038,0037
0037,0033
0038,0036
0036,0038
0036,0037
0039,0036
0039,0038
0038,0039
0038,0034
0038,0038
0036,0036
0037,0037
0038,0038
0037,0037
0038,0038
0039,0038
0032,0036
0039,0038
0038,0038
0039,0038
0038,0040
0037,0038
0038,0040
0040,0039
0040,0040
0047,0037
0038,0040
0039,0037
0038,0038
0038,0042
0038,0039
0039,0038
0039,0037
0035,0038
0037,0038
0035,0037
0038,0039
0037,0038
0038,0038
0038,0039
0038,0037
0039,0039
0038,0039
0039,0039
0037,0038
0045,0036
0038,0038
0039,0040
0038,0037
0038,0037
0036,0038
0040,0038
0038,0038
0036,0036
0038,0035
0037,0038
0036,0036
0038,0038
0037,0037
0038,0035
0037,0039
0042,0037
0038,0038
0037,0038
0039,0038
0039,0038
0039,0040
0040,0039
0039,0039
0048,0036
0040,0040
0043,0037
0038,0040
0039,0040
0041,0039
0039,0039
0039,0037
0036,0039
0040,0037
0038,0039
0039,0037
0032,0038
0039,0037
0039,0036
0038,0039
0039,0038
0038,0040
0037,0040
0040,0041
0040,0040
0040,0039
0040,0033
0043,0041
0040,0043
0040,0041
0042,0041
0043,0044
0041,0043
0039,0042
0042,0043
0042,0042
0041,0042
0040,0043
0045,0038
0042,0041
0040,0039
0041,0041
0044,0039
0043,0042
0041,0042
0039,0040
0040,0039
0041,0040
0040,0036
0040,0042
0040,0042
0044,0040
0043,0043
0041,0041
0042,0040
0039,0037
0040,0031
0041,0040
0038,0041
0039,0038
0041,0040
0041,0041
0038,0038
0042,0038
0041,0039
0040,0040
0040,0045
0040,0039
0039,0040
0039,0038
0039,0041
0040,0041
0040,0042
0040,0041
0037,0040
0040,0042
0040,0040
0040,0040
0041,0039
0040,0040
0040,0039
0039,0040
0046,0040
0040,0039
0038,0033
0039,0039
0041,0040
0038,0039
0040,0038
0038,0037
0039,0038
0038,0039
0037,0040
0038,0038
0038,0038
0038,0038
0041,0039
0038,0040
0037,0044
0040,0040
0042,0032
0039,0040
0039,0039
0039,0038
0040,0040
0039,0039
0038,0044
0038,0039
0039,0038
0041,0039
0037,0037
0038,0039
0041,0031
0038,0039
0038,0045
0039,0037
0038,0038
0038,0039
0037,0038
0039,0038
0040,0039
0040,0040
0044,0040
0040,0039
0045,0037
0039,0037
0038,0038
0039,0037
0039,0038
0040,0037
0040,0038
0039,0039
0039,0040
0040,0038
0040,0041
0039,0040
0039,0038
0040,0041
0040,0039
0038,0038
0041,0040
0040,0042
0041,0041
0042,0039
0041,0040
0040,0040
0040,0041
0041,0041
0041,0039
0040,0042
0040,0040
0039,0037
0036,0040
0042,0040
0040,0042
0041,0040
0039,0038
0041,0042
0041,0041
0041,0041
0040,0046
0041,0037
0040,0041
0042,0041
0040,0040
0041,0041
0043,0040
0042,0040
0040,0042
0042,0042
0040,0039
0041,0042
0040,0047
0043,0042
0042,0044
0042,0041
0040,0041
0042,0040
0041,0041
0042,0042
0040,0041
0040,0040
0042,0040
0042,0040
0041,0041
0041,0040
0041,0039
0040,0040
0039,0041
0039,0040
0041,0040
0040,0040
0041,0039
0041,0041
0039,0039
0039,0040
0040,0041
0039,0040
0040,0040
0040,0039
0041,0041
0043,0041
0043,0043
0042,0041
0044,0041
0042,0043
0043,0041
0043,0043
0043,0044
0043,0041
0042,0043
0042,0042
0041,0043
0043,0044
0044,0043
0043,0044
0044,0046
0045,0046
0043,0045
0044,0046
0048,0047
0046,0041
0046,0046
0047,0047
0045,0046
0044,0044
0044,0044
0045,0042
0043,0044
0042,0045
0044,0045
0044,0043
0044,0044
0044,0043
0044,0044
0044,0044
0045,0044
0044,0043
0044,0044
0044,0044
0045,0043
0041,0045
0044,0042
0044,0045
0044,0045
0045,0045
0045,0045
0044,0044
0043,0044
0045,0045
0045,0044
0042,0045
0045,0046
0043,0044
0044,0045
0043,0042
0044,0043
0043,0043
0044,0044
0042,0041
0045,0042
0042,0043
0041,0040
0043,0043
0043,0043
0042,0042
0042,0045
0043,0041
0042,0043
0041,0048
0044,0043
0043,0044
0044,0044
0043,0043
0042,0044
0043,0043
0044,0042
0043,0042
0044,0043
0042,0042
0040,0041
0043,0042
0043,0042
0042,0041
0039,0041
0048,0037
0040,0038
0042,0041
0040,0042
0043,0041
0042,0040
0042,0043
0042,0041
0041,0043
0043,0042
0042,0041
0044,0042
0043,0041
0041,0040
0041,0041
0042,0043
0042,0040
0037,0039
0045,0040
0043,0040
0042,0040
0043,0040
0043,0040
0042,0041
0042,0041
0042,0042
0039,0041
0041,0041
0041,0041
0041,0042
0041,0044
0041,0042
0043,0045
0042,0041
0039,0041
0039,0039
0040,0039
0041,0041
0042,0041
0040,0044
0043,0042
0041,0039
0042,0039
0041,0040
0041,0037
0041,0040
0041,0039
0039,0040
0038,0040
0040,0040
0039,0039
0040,0044
0038,0038
0041,0042
0041,0041
0040,0038
0039,0040
0038,0039
0039,0039
0038,0037
0039,0037
0039,0040
0039,0040
0039,0039
0038,0037
0039,0039
0036,0039
0038,0037
0038,0039
0038,0039
0038,0038
0038,0040
0035,0036
0038,0037
0037,0036
0038,0039
0036,0037
0036,0039
0038,0038
0039,0038
0041,0039
0038,0040
0037,0037
0036,0038
0038,0038
0039,0038
0038,0038
0039,0038
0038,0037
0034,0036
0038,0038
0038,0037
0037,0037
0036,0039
0037,0038
0035,0037
0037,0034
0033,0037
0036,0036
0034,0036
0039,0038
0038,0036
0036,0038
0035,0035
0035,0037
0037,0036
0037,0038
0037,0037
0037,0037
0036,0038
0039,0036
0037,0037
0037,0036
0036,0037
0038,0038
0036,0038
0037,0036
0037,0034
0035,0035
0037,0036
0036,0036
0039,0036
0035,0036
0037,0036
0037,0038
0036,0036
0036,0036
0036,0035
0035,0036
0035,0035
0037,0038
0037,0037
0035,0035
0037,0037
0036,0037
0036,0037
0036,0037
0037,0036
0037,0035
0036,0036
0036,0035
0038,0037
0036,0036
0035,0036
0035,0036
0035,0035
0035,0035
0035,0038
0038,0036
0034,0034
0034,0036
0034,0036
0034,0034
0036,0034
0037,0037
0036,0037
0035,0034
0035,0034
0035,0034
0035,0035
0036,0034
0030,0042
0036,0035
0035,0035
0035,0034
0033,0034
0034,0036
0035,0035
0034,0035
0034,0034
0036,0034
0034,0035
0033,0034
0035,0033
0036,0033
0034,0034
0036,0036
0034,0033
0033,0034
0033,0034
0034,0032
0034,0036
0033,0034
0033,0033
0031,0033
0035,0034
0033,0033
0034,0033
0033,0033
0033,0032
0033,0032
0032,0035
0033,0032
0024,0032
0036,0032
0033,0033
0032,0033
0032,0033
0032,0034
0033,0032
0033,0032
0035,0034
0033,0034
0032,0034
0034,0033
0033,0032
0029,0038
0025,0034
0033,0033
0037,0033
0033,0034
0034,0033
0034,0033
0033,0033
0030,0032
0034,0033
0034,0034
0032,0033
0035,0033
0032,0033
0033,0034
0032,0032
0034,0033
0033,0033
0032,0034
0033,0036
0034,0033
0034,0033
0033,0032
0033,0033
0034,0033
0033,0033
0032,0032
0034,0034
0034,0033
0034,0034
0033,0034
0032,0033
0033,0031
0030,0032
0033,0031
0034,0032
0035,0033
0033,0033
0033,0033
0031,0033
0033,0033
0033,0033
0035,0033
0033,0032
0034,0033
0033,0032
0031,0033
0033,0034
0035,0035
0035,0035
0035,0034
0029,0035
0036,0035
0035,0035
0036,0037
0037,0035
0037,0037
0037,0037
0033,0036
0037,0036
0036,0037
0037,0036
0036,0037
0036,0036
0035,0037
0037,0037
0037,0036
0040,0040
0035,0036
0037,0037
0038,0037
0037,0039
0037,0037
0038,0037
0038,0038
0038,0038
0036,0038
0039,0039
0039,0036
0038,0037
0037,0037
0037,0039
0037,0037
0037,0029
0039,0038
0039,0038
0039,0038
0040,0039
0038,0039
0039,0039
0040,0037
0039,0039
0044,0036
0041,0038
0039,0040
0039,0039
0039,0038
0041,0037
0036,0038
0028,0039
0040,0038
0040,0039
0039,0040
0040,0036
0042,0041
0039,0039
0039,0039
0040,0040
0040,0039
0036,0039
0043,0041
0041,0039
0035,0039
0041,0041
0039,0038
0040,0039
0052,0040
0036,0040
0031,0040
0040,0040
0031,0037
0040,0040
0040,0040
0039,0038
0040,0040
0037,0038
0039,0039
0039,0038
0039,0039
0040,0040
0038,0040
0042,0040
0041,0042
0041,0039
0039,0041
0042,0043
0040,0040
0043,0042
0043,0042
0041,0042
0042,0041
0041,0041
0042,0041
0042,0041
0042,0041
0041,0043
0041,0039
0042,0041
0043,0037
0042,0043
0041,0036
0041,0038
0035,0040
0040,0041
0039,0040
0041,0042
0040,0039
0040,0039
0041,0041
0039,0041
0039,0040
0040,0040
0039,0038
0040,0039
0041,0040
0039,0039
0042,0039
0038,0038
0035,0048
0039,0039
0038,0039
0039,0038
0038,0039
0038,0038
0040,0038
0037,0037
0032,0038
0039,0038
0038,0038
0035,0038
0035,0036
0038,0037
0038,0045
0038,0040
0036,0038
0039,0038
0038,0035
0038,0038
0040,0039
0039,0038
0038,0036
0040,0038
0037,0039
0040,0037
0038,0038
0038,0036
0038,0037
0039,0037
0038,0040
0036,0039
0039,0038
0038,0038
0037,0038
0038,0039
0038,0033
0039,0039
0038,0038
0038,0038
0026,0039
0038,0036
0038,0038
0038,0039
0041,0038
0039,0038
0039,0036
0038,0039
0037,0040
0037,0038
0037,0043
0037,0038
0040,0039
0036,0038
0038,0036
0038,0036
0037,0033
0038,0038
0038,0037
0038,0038
0037,0038
0038,0039
0038,0039
0038,0039
0040,0041
0038,0037
0039,0038
0039,0038
0038,0038
0039,0039
0040,0040
0038,0039
0040,0038
0038,0037
0038,0039
0040,0040
0039,0030
0038,0039
0042,0039
0033,0039
0034,0046
0040,0038
0038,0033
0037,0038
0038,0041
0038,0038
0034,0037
0038,0038
0036,0032
0036,0039
0039,0039
0040,0039
0039,0038
0041,0039
0046,0040
0037,0039
0046,0039
0040,0039
0039,0039
0038,0038
0038,0039
0040,0038
0038,0029
0039,0039
0040,0038
0039,0039
0039,0040
0038,0037
0035,0041
0038,0040
0038,0039
0040,0041
0039,0040
0040,0038
0038,0047
0038,0039
0039,0038
0039,0038
0037,0038
0037,0038
0039,0037
0032,0039
0039,0039
0038,0038
0037,0039
0039,0039
0039,0041
0037,0038
0038,0045
0036,0036
0040,0039
0038,0035
0037,0037
0038,0037
0037,0034
0038,0037
0037,0037
0038,0038
0038,0036
0037,0037
0038,0037
0036,0037
0036,0034
0035,0035
0037,0037
0037,0035
0039,0038
0037,0035
0037,0034
0036,0036
0038,0037
0036,0036
0036,0039
0036,0036
0036,0036
0034,0037
0036,0039
0037,0034
0038,0038
0033,0038
0037,0038
0037,0036
0039,0040
0036,0036
0038,0035
0035,0037
0038,0037
0035,0036
0038,0036
0036,0037
0037,0037
0035,0038
0037,0040
0037,0037
0037,0037
0036,0034
0037,0038
0036,0036
0037,0038
0036,0037
0039,0035
0032,0036
0036,0037
0038,0036
0036,0037
0037,0037
0036,0038
0036,0034
0037,0036
0037,0036
0036,0038
0037,0037
0036,0037
0037,0035
0035,0038
0036,0039
0036,0036
0040,0037
0036,0035
0032,0045
0036,0035
0036,0038
0036,0036
0035,0037
0037,0036
0035,0039
0035,0034
0034,0036
0037,0037
0036,0037
0036,0037
0036,0035
0036,0035
0031,0037
0036,0036
0036,0036
0037,0036
0038,0036
0037,0037
0037,0037
0037,0036
0036,0036
0039,0037
0036,0033
0037,0037
0041,0037
0036,0037
0037,0036
0037,0037
0036,0047
0036,0035
0038,0036
0037,0037
0037,0037
0037,0038
0038,0038
0036,0036
0044,0038
0038,0037
0038,0036
0037,0037
0041,0035
0039,0036
0039,0037
0039,0036
0037,0039
0038,0036
0038,0045
0039,0036
0034,0040
0036,0037
0037,0037
0036,0037
0037,0037
0035,0036
0036,0038
0037,0036
0043,0036
0034,0037
0037,0038
0037,0036
0036,0038
0038,0035
0035,0035
0036,0037
0038,0035
0035,0036
0038,0038
0038,0037
0037,0036
0039,0035
0037,0037
0036,0036
0035,0035
0037,0036
0035,0037
0036,0035
0038,0039
0035,0035
0037,0035
0034,0034
0038,0036
0036,0036
0037,0038
0037,0036
0035,0036
0035,0036
0036,0035
0036,0035
0034,0035
0033,0036
0037,0038
0034,0033
0040,0031
0036,0035
0039,0035
0036,0035
0042,0036
0037,0035
0034,0034
0036,0034
0037,0037
0036,0037
0034,0036
0036,0036
0036,0037
0036,0036
0037,0036
0035,0037
0036,0036
0037,0038
0045,0037
0036,0036
0035,0037
0037,0037
0038,0037
0039,0037
0045,0038
0038,0039
0038,0039
0037,0037
0038,0035
